delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
100247.0,dhl,automobile parts,cargo bike,express,east,windy,207.83,8.44,20.84,15.87,yes,delivered,2,746.61
100248.0,xpressbees,groceries,cargo bike,standard,south,clear,390.87,4.21,48.22,38.05,yes,delivered,4,1046.42
100249.0,delhivery,groceries,van,same day,east,foggy,401.79,15.98,11.82,9.39,yes,cancelled,1,1715.68
100250.0,amazon logistics,automobile parts,three wheeler,same day,east,foggy,95.52,20.34,14.59,11.62,yes,cancelled,1,609.62
100251.0,delhivery,clothing,bike,standard,central,cold,402.12,34.08,21.37,18.53,yes,delivered,3,1396.49
100252.0,shadowfax,medical,ev van,same day,west,cold,27.76,13.45,7.88,5.14,yes,delivered,3,388.9
100253.0,bluedart,food,cargo bike,same day,west,windy,364.69,24.36,8.82,8.64,yes,cancelled,1,1534.22
100254.0,shadowfax,food,ev van,standard,south,clear,376.96,16.37,26.86,23.91,yes,delivered,3,1029.55
100255.0,amazon logistics,medical,bike,standard,west,foggy,63.76,25.12,40.06,35.52,yes,delivered,1,393.02
100256.0,ecom express,food,cargo bike,express,west,foggy,184.85,3.19,15.17,10.01,yes,delivered,3,666.81
100257.0,dhl,electronics,truck,two day,east,stormy,263.38,35.25,14.7,13.65,yes,delivered,1,955.42
100258.0,dhl,groceries,ev van,express,west,rainy,359.81,5.83,23.07,13.46,yes,cancelled,2,1274.89
100259.0,dtdc,clothing,ev van,same day,central,windy,29.04,46.8,10.81,10.39,yes,returned,1,633.3
100260.0,shadowfax,clothing,bike,standard,central,stormy,441.93,25.45,51.21,25.85,yes,returned,2,1413.28
100261.0,shadowfax,books,cargo bike,two day,central,foggy,357.38,46.81,40.58,34.77,yes,delivered,4,1264.35
100262.0,shadowfax,food,cargo bike,two day,north,foggy,283.33,29.35,72.0,45.94,yes,cancelled,2,1013.97
100263.0,dtdc,groceries,bike,standard,south,clear,336.78,10.4,42.21,39.01,yes,cancelled,2,935.11
100264.0,dtdc,electronics,truck,standard,north,stormy,434.68,37.1,66.65,43.13,yes,cancelled,2,1425.15
100265.0,delhivery,books,ev van,standard,east,stormy,31.63,37.31,36.67,19.31,yes,delivered,3,380.95
100266.0,bluedart,food,three wheeler,express,south,foggy,227.16,49.18,9.11,7.34,yes,delivered,2,1064.79
100267.0,ecom express,electronics,truck,standard,south,clear,81.08,16.47,18.58,13.83,yes,delivered,3,374.12
100268.0,bluedart,food,van,express,central,clear,394.2,8.39,14.91,15.78,no,cancelled,2,1361.7
100269.0,ecom express,cosmetics,cargo bike,standard,central,windy,9.36,33.61,36.38,28.04,yes,returned,2,284.54
100270.0,xpressbees,books,truck,two day,north,stormy,411.94,19.06,42.64,40.9,yes,delivered,3,1334.98
100271.0,shadowfax,food,cargo bike,same day,north,rainy,336.82,38.79,15.19,10.65,yes,returned,2,1753.95
100272.0,xpressbees,clothing,bike,standard,east,clear,48.32,3.19,42.73,40.59,yes,delivered,2,231.45
100273.0,ekart,books,truck,same day,west,windy,63.56,0.79,8.03,9.2,no,delivered,5,383.05
100274.0,dtdc,groceries,truck,two day,central,clear,144.35,46.37,29.8,25.73,yes,delivered,2,726.91
100275.0,dtdc,automobile parts,three wheeler,express,east,windy,444.05,48.29,37.44,21.61,yes,cancelled,1,1677.74
100276.0,delhivery,books,cargo bike,same day,east,rainy,375.41,45.23,7.78,5.44,yes,delivered,2,2000.0
100277.0,dhl,groceries,van,same day,central,cold,324.11,4.12,7.01,8.72,no,delivered,5,1356.42
100278.0,dhl,groceries,truck,same day,south,foggy,245.5,16.75,9.46,8.59,yes,cancelled,2,1116.97
100279.0,bluedart,cosmetics,van,standard,east,foggy,71.48,36.78,49.5,43.6,yes,delivered,1,472.47
100280.0,ecom express,clothing,cargo bike,express,east,windy,443.74,4.28,6.88,7.36,no,delivered,4,1566.14
100281.0,delhivery,food,truck,standard,south,foggy,199.29,44.63,34.77,33.23,yes,delivered,2,740.98
100282.0,dhl,clothing,cargo bike,express,west,rainy,93.68,47.46,28.81,17.87,yes,delivered,2,712.61
100283.0,xpressbees,automobile parts,truck,express,north,windy,107.35,45.43,12.64,12.5,yes,delivered,4,718.21
100284.0,dtdc,automobile parts,three wheeler,two day,central,stormy,287.23,19.14,36.2,25.63,yes,returned,1,916.77
100285.0,bluedart,furniture,ev van,standard,central,clear,253.41,7.38,14.33,17.96,no,delivered,4,749.2
100286.0,xpressbees,cosmetics,ev van,two day,north,cold,339.24,24.21,36.44,33.27,yes,delivered,1,1088.9
100287.0,shadowfax,food,bike,express,north,rainy,132.84,9.41,24.54,23.25,yes,delivered,2,549.32
100288.0,amazon logistics,medical,ev van,express,south,cold,302.42,39.83,17.78,20.77,no,delivered,5,1277.5
100289.0,amazon logistics,groceries,van,standard,west,rainy,58.74,10.52,50.61,42.95,yes,delivered,2,306.32
100290.0,delhivery,food,cargo bike,same day,north,cold,331.4,45.15,6.99,7.39,no,delivered,4,1703.91
100291.0,delhivery,food,ev van,express,west,cold,178.51,40.33,27.59,22.34,yes,delivered,2,984.62
100292.0,xpressbees,automobile parts,cargo bike,standard,east,rainy,7.71,37.31,15.72,12.26,yes,delivered,3,300.25
100293.0,xpressbees,clothing,ev van,two day,east,stormy,214.66,18.6,37.45,21.92,yes,cancelled,2,682.77
100294.0,dtdc,food,ev van,two day,east,stormy,175.46,35.42,66.27,38.49,yes,delivered,3,667.34
100295.0,dhl,food,ev van,two day,central,stormy,350.04,35.49,19.11,17.79,yes,delivered,4,1137.65
100296.0,xpressbees,automobile parts,van,two day,north,stormy,23.69,19.52,70.58,47.44,yes,delivered,4,273.27
100297.0,amazon logistics,medical,bike,express,central,foggy,101.4,39.31,21.97,15.19,yes,delivered,3,752.97
100298.0,xpressbees,automobile parts,ev van,two day,west,cold,295.11,26.13,27.83,38.53,no,delivered,5,1048.81
100299.0,bluedart,furniture,truck,express,central,rainy,230.11,20.5,7.71,6.08,yes,delivered,2,897.75
100300.0,dtdc,automobile parts,cargo bike,two day,west,cold,283.77,38.61,50.51,39.27,yes,delivered,3,907.71
100301.0,xpressbees,automobile parts,bike,standard,south,windy,352.08,40.11,36.92,26.85,yes,delivered,2,1156.88
100302.0,bluedart,groceries,cargo bike,express,west,foggy,180.0,44.77,17.84,10.84,yes,delivered,1,1012.86
100303.0,ecom express,cosmetics,van,express,south,stormy,181.23,39.06,10.59,8.16,yes,cancelled,1,1000.58
100304.0,bluedart,furniture,ev van,two day,west,rainy,492.28,45.84,26.12,22.09,yes,cancelled,2,1697.06
100305.0,delhivery,food,truck,standard,south,cold,488.37,35.06,30.84,28.56,yes,delivered,3,1443.99
100306.0,ecom express,clothing,cargo bike,two day,south,foggy,238.32,30.85,37.66,25.17,yes,cancelled,2,841.67
100307.0,shadowfax,cosmetics,bike,two day,south,stormy,218.95,19.35,29.66,17.25,yes,returned,2,786.59
100308.0,ecom express,automobile parts,cargo bike,same day,west,clear,346.82,3.47,12.61,10.14,yes,delivered,2,1494.42
100309.0,ecom express,furniture,bike,standard,north,foggy,434.35,48.17,37.33,19.16,yes,delivered,2,1494.22
100310.0,xpressbees,books,cargo bike,two day,west,windy,478.51,43.48,44.34,35.06,yes,delivered,2,1636.91
100311.0,xpressbees,clothing,truck,express,east,foggy,328.24,35.67,26.95,16.9,yes,returned,2,1350.06
100312.0,shadowfax,electronics,van,express,east,windy,351.84,4.46,8.72,9.0,no,delivered,3,1226.58
100313.0,xpressbees,groceries,truck,express,north,windy,466.14,19.8,11.9,10.13,yes,delivered,3,1593.09
100314.0,delhivery,furniture,truck,standard,west,stormy,467.75,27.65,28.03,16.86,yes,delivered,3,1513.84
100315.0,ekart,food,three wheeler,two day,east,cold,272.14,40.33,31.2,27.91,yes,delivered,3,1050.34
100316.0,bluedart,automobile parts,ev van,same day,west,cold,153.31,38.41,11.95,9.98,yes,delivered,1,1090.41
100317.0,ekart,books,van,express,west,cold,114.19,4.42,18.83,17.26,yes,delivered,3,486.22
100318.0,dtdc,automobile parts,ev van,express,north,rainy,72.63,5.96,20.14,14.2,yes,delivered,1,425.78
100319.0,delhivery,clothing,bike,two day,east,rainy,359.02,36.49,27.48,20.38,yes,cancelled,2,1171.43
100320.0,delhivery,furniture,bike,express,north,foggy,388.95,4.03,29.73,14.46,yes,delivered,3,1297.09
100321.0,amazon logistics,cosmetics,three wheeler,same day,south,cold,368.98,5.15,12.09,8.66,yes,returned,1,1612.92
100322.0,delhivery,food,cargo bike,same day,east,cold,321.07,10.34,12.91,10.88,yes,delivered,3,1381.32
100323.0,shadowfax,automobile parts,cargo bike,same day,west,rainy,9.42,2.58,11.81,9.83,yes,delivered,1,209.53
100324.0,delhivery,electronics,truck,express,central,clear,67.28,12.02,29.04,23.67,yes,cancelled,2,429.51
100325.0,delhivery,books,truck,express,east,clear,245.22,22.16,12.21,11.3,yes,delivered,2,1077.68
100326.0,ecom express,food,van,same day,central,rainy,227.45,41.06,11.65,7.42,yes,cancelled,2,1383.25
100327.0,dhl,furniture,three wheeler,same day,central,cold,98.99,34.32,7.5,9.66,no,delivered,4,715.74
100328.0,xpressbees,electronics,van,express,north,rainy,57.99,9.99,8.39,6.57,yes,delivered,3,335.41
100329.0,dhl,groceries,bike,express,west,clear,236.69,32.13,23.42,12.5,yes,cancelled,1,1134.44
100330.0,ecom express,food,bike,same day,east,clear,472.58,48.05,4.25,2.97,yes,delivered,3,2000.0
100331.0,dtdc,books,three wheeler,same day,central,foggy,338.87,35.28,10.9,6.27,yes,delivered,3,1719.04
100332.0,bluedart,furniture,cargo bike,two day,east,cold,383.27,21.81,41.3,38.13,yes,delivered,3,1266.71
100333.0,ecom express,furniture,ev van,standard,west,clear,364.53,49.16,48.79,33.45,yes,delivered,2,1346.56
100334.0,delhivery,automobile parts,cargo bike,express,north,clear,232.88,8.23,13.04,10.77,yes,delivered,2,916.93
100335.0,dhl,groceries,three wheeler,two day,west,rainy,246.7,45.0,62.85,37.3,yes,cancelled,2,862.36
100336.0,delhivery,furniture,truck,standard,west,clear,435.54,11.72,36.71,35.5,yes,cancelled,2,1136.21
100337.0,dtdc,electronics,truck,express,east,stormy,350.4,8.08,38.44,18.13,yes,delivered,1,1253.2
100338.0,ekart,clothing,van,two day,north,cold,287.86,2.94,20.31,26.37,no,cancelled,1,878.08
100339.0,amazon logistics,food,van,standard,west,windy,287.81,28.28,48.31,47.89,yes,delivered,2,996.43
100340.0,xpressbees,groceries,three wheeler,standard,west,foggy,177.41,16.38,36.0,33.38,yes,delivered,4,618.2
100341.0,shadowfax,medical,bike,express,south,windy,190.04,38.01,18.54,21.35,no,returned,2,863.42
100342.0,xpressbees,automobile parts,ev van,standard,north,foggy,108.46,27.13,21.2,19.34,yes,delivered,1,526.95
100343.0,delhivery,books,cargo bike,same day,east,rainy,34.75,10.43,12.21,8.97,yes,delivered,3,370.22
100344.0,bluedart,groceries,bike,two day,west,rainy,490.0,25.67,67.48,37.55,yes,delivered,4,1470.99
100345.0,delhivery,electronics,van,two day,east,cold,199.73,8.27,23.18,24.48,no,delivered,5,640.84
100346.0,delhivery,automobile parts,ev van,same day,central,foggy,116.66,17.42,8.51,5.93,yes,delivered,3,744.91
100347.0,ekart,cosmetics,cargo bike,express,west,foggy,455.32,16.8,15.33,15.76,no,cancelled,1,1589.73
100348.0,dtdc,clothing,ev van,express,central,rainy,162.16,28.09,24.97,23.07,yes,delivered,3,868.69
100349.0,ekart,books,truck,standard,east,rainy,390.66,5.79,26.25,18.65,yes,delivered,2,1046.38
100350.0,delhivery,furniture,bike,standard,south,stormy,423.84,23.7,54.86,35.38,yes,delivered,2,1397.94
100351.0,ecom express,books,van,express,south,clear,92.65,47.76,19.28,13.91,yes,cancelled,2,699.46
100352.0,delhivery,books,three wheeler,two day,west,stormy,469.87,28.81,41.6,31.3,yes,delivered,3,1525.92
100353.0,dhl,food,cargo bike,standard,north,stormy,196.76,38.38,59.02,46.65,yes,cancelled,2,777.74
100354.0,ekart,automobile parts,cargo bike,same day,central,rainy,234.47,32.48,3.69,2.9,yes,cancelled,1,1245.64
100355.0,bluedart,medical,bike,express,west,stormy,448.83,44.84,37.69,21.89,yes,delivered,3,1660.03
100356.0,amazon logistics,furniture,bike,standard,central,stormy,475.13,19.24,53.89,25.7,yes,delivered,3,1295.13
100357.0,delhivery,books,truck,two day,west,foggy,315.09,6.32,21.16,16.74,yes,delivered,3,927.32
100358.0,delhivery,medical,van,express,central,windy,240.48,20.8,7.61,7.43,yes,delivered,3,1018.08
100359.0,dhl,electronics,van,express,north,windy,177.76,7.7,7.7,6.58,yes,delivered,1,671.63
100360.0,shadowfax,clothing,three wheeler,two day,central,windy,347.3,29.95,61.5,40.34,yes,delivered,2,1088.61
100361.0,ekart,groceries,ev van,same day,east,cold,71.6,34.88,5.39,4.74,yes,delivered,3,626.96
100362.0,dtdc,groceries,ev van,two day,west,stormy,424.66,13.35,60.4,32.71,yes,delivered,3,1227.85
100363.0,shadowfax,cosmetics,three wheeler,two day,south,clear,63.51,23.51,39.77,40.68,no,delivered,3,365.01
100364.0,dhl,electronics,three wheeler,express,east,foggy,396.15,15.73,23.83,15.12,yes,delivered,3,1323.66
100365.0,shadowfax,cosmetics,truck,two day,west,cold,399.64,32.46,42.06,29.33,yes,delivered,3,1239.69
100366.0,delhivery,food,truck,two day,central,stormy,14.27,29.08,43.36,23.94,yes,delivered,3,272.03
100367.0,ekart,food,van,standard,south,stormy,62.84,39.23,39.95,23.1,yes,delivered,3,441.61
100368.0,ecom express,cosmetics,cargo bike,two day,south,clear,190.24,2.35,21.98,19.28,yes,returned,1,550.96
100369.0,amazon logistics,food,truck,two day,south,clear,411.96,46.93,29.52,36.36,no,delivered,5,1370.65
100370.0,delhivery,automobile parts,bike,same day,east,cold,445.15,5.6,11.09,9.66,yes,delivered,2,1749.84
100371.0,ecom express,automobile parts,cargo bike,two day,west,windy,63.24,7.89,25.23,21.85,yes,delivered,2,286.75
100372.0,shadowfax,automobile parts,cargo bike,express,south,clear,159.13,44.67,13.64,15.73,no,delivered,4,826.85
100373.0,ekart,clothing,three wheeler,standard,central,foggy,159.66,40.96,51.25,37.66,yes,cancelled,2,713.49
100374.0,xpressbees,medical,bike,standard,east,windy,323.99,38.44,35.46,28.94,yes,delivered,2,1032.37
100375.0,bluedart,furniture,ev van,standard,north,clear,240.29,17.9,24.25,28.6,no,delivered,4,727.47
100376.0,xpressbees,furniture,cargo bike,same day,east,stormy,233.18,29.73,4.98,4.39,yes,delivered,2,1295.81
100377.0,ekart,books,cargo bike,two day,central,windy,121.9,33.3,19.35,14.8,yes,delivered,3,567.01
100378.0,dtdc,groceries,ev van,express,east,cold,39.46,5.88,24.15,20.65,yes,delivered,3,261.72
100379.0,shadowfax,electronics,van,express,west,stormy,149.29,30.97,19.48,14.05,yes,delivered,4,853.66
100380.0,bluedart,groceries,cargo bike,same day,central,stormy,205.08,6.81,6.01,4.94,yes,delivered,3,942.81
100381.0,ecom express,electronics,van,standard,central,cold,314.48,35.73,24.06,26.62,no,delivered,5,1137.97
100382.0,bluedart,books,van,two day,south,rainy,10.74,32.6,27.61,17.18,yes,delivered,1,307.59
100383.0,amazon logistics,books,cargo bike,express,west,stormy,214.94,41.09,14.94,12.92,yes,delivered,3,1098.2
100384.0,ecom express,books,cargo bike,two day,north,clear,286.23,35.39,19.52,16.07,yes,delivered,4,1088.54
100385.0,ecom express,medical,cargo bike,same day,central,stormy,48.78,23.89,18.14,9.42,yes,delivered,1,496.08
100386.0,delhivery,medical,ev van,standard,central,windy,169.1,17.97,40.89,47.2,no,delivered,5,588.59
100387.0,ecom express,electronics,three wheeler,standard,central,rainy,288.57,32.99,29.28,22.5,yes,cancelled,2,913.88
100388.0,ecom express,automobile parts,truck,same day,north,stormy,91.43,29.79,5.76,3.51,yes,delivered,3,768.15
100389.0,bluedart,groceries,van,express,west,cold,386.33,12.28,14.7,13.92,yes,delivered,2,1449.12
100390.0,xpressbees,electronics,van,standard,west,cold,154.18,37.43,39.99,39.09,yes,delivered,2,624.87
100391.0,ekart,electronics,truck,standard,west,windy,161.27,26.75,35.79,46.41,no,delivered,5,651.0
100392.0,ecom express,furniture,truck,two day,north,foggy,328.9,19.86,60.83,39.83,yes,delivered,3,956.15
100393.0,dtdc,electronics,three wheeler,same day,north,clear,208.57,26.5,12.87,8.85,yes,delivered,3,1030.66
100394.0,dhl,groceries,three wheeler,same day,north,stormy,69.3,32.99,21.78,11.0,yes,delivered,2,652.96
100395.0,xpressbees,medical,truck,standard,east,foggy,85.17,4.16,43.29,39.98,yes,returned,2,312.23
100396.0,xpressbees,medical,van,standard,south,windy,248.57,7.62,33.9,39.67,no,returned,2,699.26
100397.0,xpressbees,groceries,cargo bike,two day,west,clear,448.77,7.87,45.15,35.05,yes,delivered,3,1363.34
100398.0,delhivery,food,three wheeler,standard,west,cold,204.94,36.52,42.23,41.24,yes,delivered,3,734.73
100399.0,dtdc,furniture,truck,two day,west,clear,317.97,47.96,17.46,15.26,yes,delivered,2,1195.21
100400.0,dhl,clothing,cargo bike,same day,west,windy,99.55,34.95,11.9,10.96,yes,delivered,3,822.4
100401.0,shadowfax,electronics,van,same day,central,rainy,247.17,3.62,12.11,7.41,yes,returned,1,1068.55
100402.0,bluedart,electronics,ev van,same day,south,windy,335.32,23.19,10.2,8.78,yes,delivered,4,1434.9
100403.0,shadowfax,medical,three wheeler,same day,west,stormy,27.67,35.21,5.26,3.31,yes,delivered,1,527.27
100404.0,xpressbees,groceries,ev van,express,north,rainy,215.97,40.67,29.54,23.68,yes,delivered,1,1125.02
100405.0,dhl,electronics,cargo bike,express,east,clear,64.77,7.49,15.72,13.47,yes,delivered,4,339.84
100406.0,xpressbees,books,van,same day,west,clear,8.14,9.38,4.81,2.89,yes,delivered,3,264.55
100407.0,shadowfax,cosmetics,van,two day,central,cold,208.96,46.94,29.48,33.98,no,returned,2,831.02
100408.0,delhivery,food,van,express,north,stormy,488.51,31.14,34.88,21.53,yes,delivered,2,1681.19
100409.0,xpressbees,clothing,three wheeler,standard,west,rainy,84.08,46.17,13.67,13.94,no,delivered,5,535.98
100410.0,xpressbees,electronics,cargo bike,express,south,clear,245.11,6.25,25.83,22.11,yes,delivered,1,962.93
100411.0,bluedart,cosmetics,bike,two day,south,clear,122.37,20.92,22.93,19.2,yes,delivered,1,503.98
100412.0,dhl,medical,van,standard,east,rainy,231.58,10.11,25.62,24.91,yes,delivered,2,672.76
100413.0,amazon logistics,medical,ev van,express,east,rainy,443.77,30.38,27.36,20.21,yes,returned,1,1560.92
100414.0,dtdc,medical,van,standard,west,foggy,12.18,21.69,49.69,43.41,yes,returned,1,258.67
100415.0,delhivery,books,bike,same day,west,windy,385.46,2.16,13.04,7.31,yes,delivered,2,1630.53
100416.0,delhivery,books,van,express,east,foggy,123.34,49.95,6.81,6.29,yes,delivered,3,901.01
100417.0,amazon logistics,clothing,three wheeler,standard,south,foggy,315.27,35.34,21.96,12.05,yes,delivered,3,1107.06
100418.0,dtdc,cosmetics,three wheeler,same day,central,foggy,369.2,3.21,15.47,11.45,yes,delivered,2,1457.35
100419.0,dtdc,groceries,cargo bike,express,south,foggy,123.12,6.12,22.36,14.61,yes,delivered,3,517.91
100420.0,bluedart,automobile parts,cargo bike,standard,east,clear,36.37,17.59,29.34,29.5,no,delivered,5,280.71
100421.0,ecom express,medical,cargo bike,two day,north,rainy,446.49,23.16,27.07,14.89,yes,delivered,3,1331.05
100422.0,dhl,food,three wheeler,same day,east,cold,484.94,27.3,5.12,3.32,yes,delivered,1,2000.0
100423.0,dhl,food,three wheeler,two day,west,stormy,174.68,32.48,39.69,23.75,yes,delivered,2,647.64
100424.0,ecom express,clothing,truck,express,west,foggy,485.51,38.6,9.11,6.85,yes,delivered,2,2000.0
100425.0,shadowfax,clothing,van,same day,north,foggy,289.39,22.32,10.38,5.7,yes,delivered,2,1535.99
100426.0,dtdc,automobile parts,bike,same day,west,cold,385.42,47.42,18.67,11.28,yes,delivered,3,1871.2
100427.0,ecom express,clothing,cargo bike,standard,east,windy,60.6,24.21,11.0,13.44,no,delivered,4,361.92
100428.0,bluedart,electronics,cargo bike,express,central,stormy,114.96,46.82,13.94,11.0,yes,delivered,1,778.71
100429.0,dhl,medical,truck,same day,east,cold,78.23,42.76,5.12,5.7,no,delivered,5,821.26
100430.0,xpressbees,cosmetics,three wheeler,standard,west,cold,147.87,40.38,46.47,46.93,no,delivered,5,615.98
100431.0,dhl,automobile parts,ev van,two day,north,stormy,379.28,4.88,40.39,26.74,yes,delivered,3,994.71
100432.0,shadowfax,books,truck,standard,north,foggy,418.12,15.54,29.01,32.13,no,returned,2,1131.07
100433.0,ecom express,books,van,standard,south,clear,64.08,14.22,58.88,47.8,yes,delivered,3,339.78
